leg,start_s,end_s,duration_s,peak_force_n,peak_forward_slip_mm_s,forward_slip_mm,swing_fraction_start,swing_fraction_end
FL,30.6,30.72,0.12,14.811953174267,333.75599742252996,28.9065816158346,0.6308668370011254,0.7737801236870694
RR,30.74,30.76,0.02,14.755037692371474,98.4767631904801,1.969535263809602,0.8132473106148645,0.8132473106148645
RR,30.84,30.98,0.14,8.836842643313314,122.85712757866197,13.242394212767918,0.8771074659588742,0.9948973078492092
RL,31.16,31.18,0.02,3.6100572773688793,39.76750960527608,0.7953501921055217,0.2808137674096034,0.2808137674096034
RL,31.38,31.4,0.02,2.9910956304837315,520.7365801810635,10.41473160362127,0.4763344735863613,0.4763344735863613
FR,31.52,31.54,0.02,8.901645650550678,361.7337535845556,7.234675071691112,0.6907368440392421,0.6907368440392421
FR,31.58,31.6,0.02,15.74046759387907,221.32171500403155,4.426434300080631,0.7743540377381253,0.7743540377381253
RL,31.6,31.64,0.04,9.136491063540191,307.2087505050939,7.587730864390931,0.7960481781723905,0.8150716156723905
FR,31.66,31.68,0.02,4.809834192710466,219.2181494485336,4.384362988970672,0.8531184906723905,0.8531184906723905
RL,31.7,31.8,0.1,10.39094398734377,153.64384307543313,9.66423250114626,0.8911653656723906,0.9832591242554594
FR,31.74,31.8,0.06,5.510623014176141,41.092394002725825,2.0410478230178586,0.9340122432473112,0.9832591242554594
