# time,x,roll,pitch,fl_mm,fr_mm,rl_mm,rr_mm
2.720000000000000195e+00,-1.420127731632938673e-03,1.544477366669482654e+00,-6.903807026346411302e-01,1.143062732392578162e+01,-3.218615407398903727e+00,-3.095761325574878597e+00,-9.857135894646706920e-01
2.740000000000000213e+00,-1.229259814264165767e-03,1.499254535773540509e+00,-6.311150835750021226e-01,1.189061300038207136e+01,-3.189419825904260541e+00,-2.847219489853537677e+00,-1.094234242872187179e+00
2.760000000000000231e+00,-1.020852050125235170e-03,1.375175134908843466e+00,-5.610353938317520495e-01,1.187849509162680306e+01,-3.176657702789444038e+00,-2.648142422013725295e+00,-1.185651999867646467e+00
2.780000000000000249e+00,-7.824660913622774432e-04,1.118976562040325362e+00,-4.731874544633865032e-01,1.100175728893885641e+01,-3.175719187019209411e+00,-2.475506307954140173e+00,-1.317742815480020591e+00
2.800000000000000266e+00,-6.256068005184068932e-04,7.893464754785900483e-01,-3.581052511747325195e-01,9.774155104324021792e+00,-3.164893968756854470e+00,-2.438507890907114728e+00,-1.326803489553957771e+00
2.819999999999999840e+00,-5.898585197355370137e-04,4.059141381012366656e-01,-1.878524066422132266e-01,8.039525385865893270e+00,-3.093683158359988195e+00,-2.485104735148596866e+00,-1.245155760170875370e+00
2.839999999999999858e+00,-5.353066405168826298e-04,-1.679326015267484928e-02,9.434649750888745310e-04,5.354952113780061751e+00,-3.065430908220530881e+00,-2.577997602080141171e+00,-1.072511639428938679e+00
2.859999999999999876e+00,-7.012570920864308723e-04,-5.204642278455026139e-01,2.465613865412085437e-01,1.927550169392607593e+00,-3.112519980848514667e+00,-2.709745917772663049e+00,-6.442045822086205353e-01
2.879999999999999893e+00,-6.164333625796732065e-04,-1.041564876035609322e+00,4.782791135663040927e-01,-1.267743656888312920e+00,-3.141671417102493535e+00,-2.865529443544581500e+00,-4.750238665369999058e-02
2.899999999999999911e+00,7.555623191288415039e-04,-1.241262518836228068e+00,4.426084856831947745e-01,-2.377243945165651517e+00,-2.762205798338797980e+00,-2.994196189483239401e+00,6.075273152494897744e-03
2.919999999999999929e+00,2.311355588074275220e-03,-1.178197740863055287e+00,2.967373442904572278e-01,-2.681179281524479485e+00,-2.110894803393648989e+00,-3.071516952368448017e+00,1.087018566099280659e-01
2.939999999999999947e+00,3.634381375357282045e-03,-8.324893341031553984e-01,1.149482383685608566e-01,-2.776904188336246193e+00,-1.567512680970585492e+00,-3.061282038106866832e+00,1.424429095958565372e-01
2.959999999999999964e+00,4.805303266545669569e-03,-3.098563349989150173e-01,-1.319417155934409225e-01,-2.761817300443177192e+00,-1.309228873838188312e+00,-2.946154401724673910e+00,-3.128809950153250696e-01
2.979999999999999982e+00,5.112228091550778154e-03,2.506655875491526908e-01,-3.224260643262434334e-01,-2.516184556196184197e+00,-1.298012090524002682e+00,-2.651395015594863125e+00,-7.792540988881755393e-01
3.000000000000000000e+00,4.728485043659467688e-03,7.958758691418966746e-01,-4.428600136506525287e-01,-2.170391019283290923e+00,-1.459143275825705466e+00,-2.280043473928981879e+00,-1.207473836032025405e+00
3.020000000000000018e+00,4.080800876054793691e-03,1.312507988777425139e+00,-5.073312059963410725e-01,-1.930303850308845437e+00,-1.524205364724771972e+00,-1.927804749469838708e+00,-1.733450845863678591e+00
3.040000000000000036e+00,3.536219554498771719e-03,1.674643155138623829e+00,-5.191033472904482693e-01,-1.647234422727947400e+00,-1.560022152755038860e+00,-1.532422004591815101e+00,-2.384675819314941769e+00
3.060000000000000053e+00,3.319107981246653336e-03,1.801603318785255592e+00,-4.589890833358385991e-01,-1.334139779981670992e+00,-1.604158351932106319e+00,-1.061971798232284270e+00,-3.093613776623836742e+00
3.080000000000000071e+00,3.578505734170421993e-03,1.703324075102427893e+00,-3.772639238185028776e-01,-1.102275323516435535e+00,-1.718677651764439318e+00,-5.324220451152286149e-01,-3.488732149068522581e+00
3.100000000000000089e+00,3.904302755546675691e-03,1.371117794005300761e+00,-2.624370855815673642e-01,-9.728417735083427775e-01,-1.853749946092695611e+00,-2.179834427840122990e-01,-3.539048184168478439e+00
3.120000000000000107e+00,3.985753635612007337e-03,7.988311241150601871e-01,-1.077778159964152965e-01,-9.153530860577935302e-01,-1.999993088760896542e+00,-2.056953742102067551e-01,-3.391844225671632351e+00
3.140000000000000124e+00,3.692084110087458671e-03,7.699845856510904862e-02,7.631321223348884464e-02,-9.957381552107082978e-01,-2.073396266447383063e+00,-4.979630087262841842e-01,-3.088486848431239995e+00
3.160000000000000142e+00,3.093197927534984803e-03,-6.557035582422631181e-01,2.478952866322598203e-01,-1.379706250842542614e+00,-1.890805322509632402e+00,-8.586452598080794862e-01,-2.715860283815613840e+00
3.180000000000000160e+00,2.219103452219884417e-03,-1.341341375022837790e+00,4.232482702554521969e-01,-1.744156377444433526e+00,-1.616627362235584231e+00,-1.195304949083722423e+00,-2.269544683136157204e+00
3.200000000000000178e+00,1.428519889358974976e-03,-1.903098005769174206e+00,5.394375797381809612e-01,-2.126734153834491714e+00,-1.335724813985174286e+00,-1.535268280621677972e+00,-1.819411280312880574e+00
3.220000000000000195e+00,6.700263957882048342e-04,-2.242161665972470797e+00,5.918493203342112263e-01,-2.484960696481356646e+00,-1.005081227900221030e+00,-1.954429958855981253e+00,-1.289484961035116450e+00
3.240000000000000213e+00,-1.494640614139445449e-04,-2.296184183137267354e+00,5.856771794646222773e-01,-2.793779398846760742e+00,-4.360754060473287508e-01,-2.353464222634514602e+00,-6.477377985598248289e-01
3.260000000000000231e+00,-7.335742569200681944e-04,-2.080906775032092870e+00,4.712607864800731905e-01,-2.999873604515933767e+00,-1.203798204730752164e-02,-2.545833508814834723e+00,-4.656323352853000697e-01
3.280000000000000249e+00,-1.173071861726787939e-03,-1.555868091004883214e+00,2.908449847068272920e-01,-3.118000727295525021e+00,-2.042907456589748705e-03,-2.563640603809272278e+00,-8.364857979096251839e-01
3.300000000000000266e+00,-1.326907954902773606e-03,-8.425102808170129576e-01,4.939572167818152143e-02,-3.219240512663410048e+00,-8.563739784320234527e-05,-2.373774297163077307e+00,-1.310964552331612243e+00
3.320000000000000284e+00,-9.122763314722814312e-04,-4.318881689033149396e-02,-2.764229811881863119e-01,-3.309947081695324478e+00,5.054368175739718527e-01,-2.035200420291948031e+00,-1.853231770483861007e+00
3.339999999999999858e+00,-2.318022023832526271e-04,6.712187153178877930e-01,-6.064473053824497306e-01,-3.141474088847215906e+00,1.574349310042653993e+00,-1.653293830992417446e+00,-2.389720948674865841e+00
3.359999999999999876e+00,2.453088267306034807e-04,1.288703639025007508e+00,-8.135836050099539696e-01,-2.851168221502456301e+00,2.067823237361307687e+00,-1.193604087967467642e+00,-2.944753786879451773e+00
3.379999999999999893e+00,9.480951749127216038e-04,1.849661498963129702e+00,-9.873117794855682527e-01,-2.803695514644023667e+00,2.791672350472645725e+00,-7.897269266209094862e-02,-3.606449218164379911e+00
3.399999999999999911e+00,1.722280783120291999e-03,2.318128541997478198e+00,-1.049044604862261698e+00,-2.717829703812204567e+00,3.863689076052511329e+00,1.825348781110038621e+00,-4.267401172938265042e+00
3.419999999999999929e+00,2.835756611363413927e-03,2.650815479092849980e+00,-9.991916241570154567e-01,-2.472545346491487717e+00,5.029602040449106859e+00,4.607326615517790991e+00,-4.784589633100557293e+00
3.439999999999999947e+00,4.524696325657375992e-03,2.862724449026676776e+00,-8.710575462045387907e-01,-2.041182769048906831e+00,6.329661333499672971e+00,7.986282389211802446e+00,-5.018719270357182793e+00
3.459999999999999964e+00,6.452470116065535735e-03,2.930649228830127129e+00,-6.285677654000779713e-01,-1.666897232499783943e+00,7.418821841274736428e+00,1.166846813481697787e+01,-5.010943348525563223e+00
3.479999999999999982e+00,8.225450395794498340e-03,2.868917035906639601e+00,-2.206750362982226599e-01,-1.604909281405147325e+00,7.958704711598946879e+00,1.556179235722187926e+01,-4.847194805426474851e+00
3.500000000000000000e+00,9.779838951347725323e-03,2.763748281245462124e+00,3.404851523571688632e-01,-1.778204935682186516e+00,7.633221124680470204e+00,1.958262876417819598e+01,-4.530057846127856003e+00
3.520000000000000018e+00,1.112457726484104154e-02,2.716018645726713920e+00,9.858475587089898795e-01,-2.042655468651871864e+00,6.231538658522470797e+00,2.332220762617478371e+01,-4.010696322951562642e+00
3.540000000000000036e+00,1.165210815278212159e-02,2.717252674788090960e+00,1.735945366800440093e+00,-2.376764551762323485e+00,3.629741547996917284e+00,2.688321737007675694e+01,-3.501094696695357555e+00
3.560000000000000053e+00,1.169234777140380245e-02,2.896309487035366725e+00,2.483826985365061191e+00,-2.959293374696518431e+00,-2.900485802963953530e-02,3.054165820408234211e+01,-3.098606184951328668e+00
3.580000000000000071e+00,1.221393482495947147e-02,2.954588803418473741e+00,2.966388990442123230e+00,-3.455946565214987221e+00,-1.988944905739205238e+00,3.359694065681377850e+01,-2.712538629909555521e+00
3.600000000000000089e+00,1.276144482526015041e-02,2.673892712571825481e+00,3.144472111932969494e+00,-2.970204361495348166e+00,-2.731034174366528511e+00,3.553563491945526209e+01,-2.166427685481628451e+00
3.620000000000000107e+00,1.323763570998868523e-02,2.295535271007320244e+00,3.001323115687261289e+00,-1.175591752680667845e+00,-3.191083560733439572e+00,3.612148751581949568e+01,-1.475972805212496297e+00
3.640000000000000124e+00,1.335213669201227270e-02,1.825309150563692695e+00,2.615318902733572592e+00,8.766209245167979613e-01,-3.316439534385734689e+00,3.519625192635998445e+01,-6.731642369731012376e-01
3.660000000000000142e+00,1.394326747934224002e-02,9.253673059701367221e-01,1.987071911952537073e+00,1.754110564475337641e+00,-3.413070902783712945e+00,3.137658910004999413e+01,-1.405373091854997258e-01
3.680000000000000160e+00,1.471602494283052315e-02,-2.991416564293642999e-01,1.196665881014730592e+00,7.341531543796665504e-01,-3.455934163645441703e+00,2.522342917838622967e+01,-8.559699321050995291e-01
3.700000000000000178e+00,1.446391586176979521e-02,-1.644760837033444112e+00,4.794888347690736130e-01,-1.417398157392356417e+00,-3.236644926722119564e+00,1.864420243982184999e+01,-1.834544833390409302e+00
3.720000000000000195e+00,1.443188282013982242e-02,-2.807463381374383893e+00,-3.662325451737271087e-01,-2.319054294968373675e+00,-2.479271903729481696e+00,1.211955656518816404e+01,-2.618884721687704698e+00
3.740000000000000213e+00,1.528216123958516491e-02,-3.969521271132670392e+00,-1.415178047784909632e+00,-3.035059513185875524e+00,-4.182383840880751769e-01,4.821211267006574985e+00,-3.120736428710094046e+00
3.760000000000000231e+00,1.657317714402043590e-02,-5.280699854926617753e+00,-2.590095081797671117e+00,-3.532307707774382521e+00,4.112058365860027820e+00,-2.398123926047827315e+00,-3.453760989852145080e+00
3.780000000000000249e+00,1.517393678200248258e-02,-6.253075949017793178e+00,-3.248410001878044184e+00,-3.471597609747030688e+00,9.000512335073256764e+00,-4.690762793254490859e+00,-2.905082422120675023e+00
3.800000000000000266e+00,1.284786820446081647e-02,-6.713907057530399847e+00,-3.513514150272194936e+00,-2.497909302981972335e+00,1.361213355176762718e+01,-5.273950342405270497e+00,-1.581647323683359918e+00
3.820000000000000284e+00,1.147734376584832842e-02,-6.819613430512244889e+00,-3.721162736215033906e+00,-4.825876467059800334e-01,1.945787731962666456e+01,-5.217793318172643247e+00,-6.715703120390575931e-01
3.839999999999999858e+00,1.029934638036135962e-02,-6.626226521140920589e+00,-3.807889558671071928e+00,-1.938139384338039006e-02,2.620738220246744987e+01,-4.891152339273358685e+00,-3.918771109211565129e-01
3.859999999999999876e+00,9.083675222620338219e-03,-6.105961412426162305e+00,-3.765489540812406499e+00,-9.574974465443447658e-02,3.298201366838698334e+01,-4.401440055460039247e+00,-6.704429066836069540e-01
3.879999999999999893e+00,8.522762539718075486e-03,-5.487822680669507847e+00,-3.676402504714983532e+00,-6.002462690241419652e-02,3.976362285963391230e+01,-3.936672103708588999e+00,-1.187688620970767106e+00
3.899999999999999911e+00,9.065406773793702536e-03,-4.721226920573829311e+00,-3.597095610381322750e+00,-6.552807922727971190e-02,4.543794077682551347e+01,-3.627210335307710753e+00,-1.395436660536830020e+00
3.919999999999999929e+00,1.028960541324914005e-02,-3.858597570531284493e+00,-3.481951679671810851e+00,-5.858780451779843634e-02,5.136872824745881871e+01,-3.434308652595249090e+00,-1.484983989192764753e+00
3.939999999999999947e+00,1.196404141689269736e-02,-2.922778131229728960e+00,-3.291529496930489351e+00,-1.079479442564132419e-02,5.657649686770134423e+01,-3.305092111889493367e+00,-1.502055976870565690e+00
3.959999999999999964e+00,1.248711446103425819e-02,-1.870443831142464708e+00,-2.777847040391147271e+00,-5.104411644689388350e-03,5.896953100020932936e+01,-3.166093242128360963e+00,-1.311025357388924339e+00
3.979999999999999982e+00,1.138734828782739239e-02,-6.972781333208764032e-01,-1.886080810425716736e+00,-2.706538866326345660e-01,5.712771210250814846e+01,-2.937088805628228272e+00,-1.187393271158673880e+00
4.000000000000000000e+00,9.743061336323154131e-03,4.651793940737206090e-01,-7.477249963225478524e-01,-9.322510013664921935e-01,5.154450271458151178e+01,-2.716217262935631371e+00,-1.311334088218735205e+00
4.020000000000000462e+00,8.205012419571220891e-03,1.689474093096967389e+00,5.127206128714024702e-01,-1.444061978462279905e+00,4.329451446508451795e+01,-2.468907280850817454e+00,-1.515909366926471158e+00
4.040000000000000036e+00,6.648138028104547820e-03,3.014770107326592008e+00,1.894008758731619668e+00,-1.828559706189208267e+00,3.269258385475475137e+01,-1.691169923796573382e+00,-1.740309563855520159e+00
4.060000000000000497e+00,4.492417755987916650e-03,4.626124836626296144e+00,3.453216195327756921e+00,-2.052751348120437136e+00,1.934892323890703025e+01,-3.780571667240384404e-02,-1.819511175821540760e+00
4.080000000000000071e+00,1.407993684728808988e-03,6.498978464342281214e+00,5.099399686893020700e+00,-2.604970202781338617e+00,3.781960787666065027e+00,1.087676574480535285e-01,-1.771058779078443113e+00
4.099999999999999645e+00,-2.588514041440683009e-03,8.370687366553012154e+00,6.505947785188034516e+00,-2.884278723323908444e+00,-7.153528947353521517e+00,2.093210921209478492e+00,-1.422805143339294531e+00
4.120000000000000107e+00,-5.151086155384008644e-03,9.817979934983361190e+00,6.838601962634861309e+00,1.947027902368323016e+00,-8.972197508855868975e+00,5.013938013229121360e+00,-3.731829634884206714e-01
4.139999999999999680e+00,-5.175442675731869481e-03,1.038487490924368828e+01,6.188664548889957651e+00,9.364168563973782611e+00,-8.328241927470646289e+00,6.529684351185529145e+00,4.409458652702979986e-03
4.160000000000000142e+00,-4.800784259889184606e-03,1.042214654237475813e+01,5.058854327843032017e+00,1.732676248836247623e+01,-7.072861423403590031e+00,4.591066875749463705e+00,-2.983478748518654244e-01
4.179999999999999716e+00,-5.739963463724669611e-03,1.068999389166343761e+01,3.822769018279922992e+00,2.536433668007427755e+01,-5.819913324772145735e+00,2.470404187403515195e+00,-1.273644283311371694e+00
4.200000000000000178e+00,-7.809201225715297137e-03,1.103795678039788974e+01,2.638555820492860970e+00,3.216276309037770176e+01,-4.550539042144439605e+00,6.042754785981155896e-01,-2.069429847412991741e+00
4.219999999999999751e+00,-9.885522292880033479e-03,1.130622195191084778e+01,1.515995875948972005e+00,3.691779177347591201e+01,-3.457724492174067521e+00,-6.484754723510843810e-01,-2.806719662183977171e+00
4.240000000000000213e+00,-1.147215848682659085e-02,1.145749612229565706e+01,4.449035778500711746e-01,3.987424544313379471e+01,-2.753110130177142789e+00,-8.724898818218452812e-01,-3.196262060574314834e+00
4.259999999999999787e+00,-1.275824834600669012e-02,1.137507146486277598e+01,-5.263140901051701626e-01,4.037047205687434115e+01,-2.321909606019065375e+00,-7.220555756075885956e-01,-3.496715548117569572e+00
4.280000000000000249e+00,-1.435000416643301968e-02,1.104133941755755544e+01,-1.325138334109043692e+00,3.802932150138997258e+01,-2.069617936764932331e+00,-3.310498583621729329e-03,-3.825753535074968070e+00
4.299999999999999822e+00,-1.635279219877922019e-02,1.039739868803411582e+01,-1.915790878762203331e+00,3.426482085275403477e+01,-1.930390559485940738e+00,6.061032161660002693e-01,-4.154087073529367125e+00
4.320000000000000284e+00,-1.807687870965044713e-02,9.337945794263145416e+00,-2.367469388269086483e+00,2.987872822930790306e+01,-1.644053768086656264e+00,1.105251394698275602e+00,-4.588612893736507381e+00
4.339999999999999858e+00,-1.967256877344677676e-02,7.868174563303260705e+00,-2.687614228851651799e+00,2.459828808472268946e+01,-7.231793057436569638e-01,2.343141113204775472e+00,-4.995958382052471336e+00
4.360000000000000320e+00,-2.056469231436817285e-02,5.979041706533393175e+00,-2.992703634626528775e+00,1.996812457116509876e+01,-1.292516248063008133e-02,4.243881902946417206e+00,-5.214557450049318810e+00
4.379999999999999893e+00,-2.017304841657613715e-02,3.746066723004439769e+00,-3.364463377479944839e+00,1.613570677008365450e+01,7.176029382105486576e-03,6.667723486739208560e+00,-5.195973685531547481e+00
